AnnoA;AteneoNOME;AteneoCOD;SESSO;Isc
2006/2007;Firenze;4801;F;34695
2006/2007;Firenze;4801;M;25034
2006/2007;Foggia;7101;F;6558
2006/2007;Foggia;7101;M;4106
2006/2007;Genova;1001;F;20106
2006/2007;Genova;1001;M;15388
2006/2007;Insubria;1202;F;4824
2006/2007;Insubria;1202;M;4015
2006/2007;L'Aquila;6601;F;10197
2006/2007;L'Aquila;6601;M;8405
2006/2007;Macerata;4301;F;8054
2006/2007;Macerata;4301;M;4011
2006/2007;Marche;4201;F;6667
2006/2007;Marche;4201;M;8948
2006/2007;Messina;8301;F;22390
2006/2007;Messina;8301;M;12959
2006/2007;Milano;1501;F;34410
2006/2007;Milano;1501;M;24910
2006/2007;Milano Bicocca;1509;F;16491
2006/2007;Milano Bicocca;1509;M;9826
2006/2007;Milano Bocconi;1503;F;5590
2006/2007;Milano Bocconi;1503;M;7136
2006/2007;Milano Cattolica;1504;F;25309
2006/2007;Milano Cattolica;1504;M;13328
2006/2007;Milano IULM;1505;F;4025
2006/2007;Milano IULM;1505;M;1817
2006/2007;Milano Politecnico;1502;F;11303
2006/2007;Milano Politecnico;1502;M;26418
2006/2007;Milano San Raffaele;1508;F;1191
2006/2007;Milano San Raffaele;1508;M;644
2006/2007;Modena e Reggio Emilia;3601;F;9023
2006/2007;Modena e Reggio Emilia;3601;M;7760
2006/2007;Molise;7001;F;5155
2006/2007;Molise;7001;M;4429
2006/2007;Napoli Benincasa;6304;F;9461
2006/2007;Napoli Benincasa;6304;M;2047
2006/2007;Napoli Federico II;6301;F;49570
2006/2007;Napoli Federico II;6301;M;40531
2006/2007;Napoli L'Orientale;6303;F;7897
2006/2007;Napoli L'Orientale;6303;M;2273
2006/2007;Napoli Parthenope;6302;F;7383
2006/2007;Napoli Parthenope;6302;M;9030
2006/2007;Napoli Pegaso - telematica;6307;F;79
2006/2007;Napoli Pegaso - telematica;6307;M;130
2006/2007;Napoli Vanvitelli;6306;F;15683
2006/2007;Napoli Vanvitelli;6306;M;12030
2006/2007;Padova;2801;F;34352
2006/2007;Padova;2801;M;26451
2006/2007;Palermo;8201;F;37611
2006/2007;Palermo;8201;M;25525
2006/2007;Parma;3401;F;14637
2006/2007;Parma;3401;M;11971
2006/2007;Pavia;1801;F;12375
2006/2007;Pavia;1801;M;9743
2006/2007;Perugia;5401;F;18973
2006/2007;Perugia;5401;M;15418
2006/2007;Perugia Stranieri;5403;F;1289
2006/2007;Perugia Stranieri;5403;M;1038
2006/2007;Piemonte Orientale;201;F;5814
2006/2007;Piemonte Orientale;201;M;3557
2006/2007;Pisa;5001;F;24339
2006/2007;Pisa;5001;M;22815
2006/2007;Reggio Calabria;8001;F;5027
2006/2007;Reggio Calabria;8001;M;5282
2006/2007;Roma  Mercatorum - telematica;5814;F;47
2006/2007;Roma  Mercatorum - telematica;5814;M;49
2006/2007;Roma Biomedico;5808;F;474
2006/2007;Roma Biomedico;5808;M;370
2006/2007;Roma Europea;5812;F;174
2006/2007;Roma Europea;5812;M;108
2006/2007;Roma Foro Italico;5806;F;502
2006/2007;Roma Foro Italico;5806;M;796
2006/2007;Roma La Sapienza;5801;F;76427
2006/2007;Roma La Sapienza;5801;M;51698
2006/2007;Roma Luiss;5805;F;3112
2006/2007;Roma Luiss;5805;M;2981
2006/2007;Roma LUMSA;5803;F;5086
2006/2007;Roma LUMSA;5803;M;2656
2006/2007;Roma Marconi - telematica;5810;F;1561
2006/2007;Roma Marconi - telematica;5810;M;6289
2006/2007;Roma San Raffaele - telematica;5816;F;33
2006/2007;Roma San Raffaele - telematica;5816;M;15
2006/2007;Roma Tor Vergata;5802;F;18428
2006/2007;Roma Tor Vergata;5802;M;17582
2006/2007;Roma Tre;5807;F;20922
2006/2007;Roma Tre;5807;M;14652
2006/2007;Roma UNICUSANO - telematica;5815;F;263
2006/2007;Roma UNICUSANO - telematica;5815;M;475
2006/2007;Roma UNINETTUNO - telematica;5813;F;204
2006/2007;Roma UNINETTUNO - telematica;5813;M;355
2006/2007;Roma UNINT;5809;F;836
2006/2007;Roma UNINT;5809;M;954
2006/2007;Roma UNITELMA - telematica;5811;F;219
2006/2007;Roma UNITELMA - telematica;5811;M;506
2006/2007;Salento;7501;F;18419
2006/2007;Salento;7501;M;9570
2006/2007;Salerno;6501;F;23056
2006/2007;Salerno;6501;M;15973
2006/2007;Sannio;6201;F;3576
2006/2007;Sannio;6201;M;3615
2006/2007;Sassari;9001;F;10006
2006/2007;Sassari;9001;M;5435
2006/2007;Siena;5201;F;10844
2006/2007;Siena;5201;M;8050
2006/2007;Siena Stranieri;5202;F;432
2006/2007;Siena Stranieri;5202;M;78
2006/2007;Teramo;6701;F;5208
2006/2007;Teramo;6701;M;4415
2006/2007;Torino;101;F;37660
2006/2007;Torino;101;M;22560
2006/2007;Torino Politecnico;102;F;6362
2006/2007;Torino Politecnico;102;M;17726
2006/2007;Torrevecchia Teatina Leonardo da Vinci - telematica;6902;F;104
2006/2007;Torrevecchia Teatina Leonardo da Vinci - telematica;6902;M;92
2006/2007;Trento;2201;F;7933
2006/2007;Trento;2201;M;7597
2006/2007;Trieste;3201;F;11043
2006/2007;Trieste;3201;M;8091
2006/2007;Tuscia;5601;F;4582
2006/2007;Tuscia;5601;M;7064
2006/2007;Udine;3001;F;8596
2006/2007;Udine;3001;M;7811
2006/2007;Urbino;4101;F;10081
2006/2007;Urbino;4101;M;6434
2006/2007;Venezia Iuav;2702;F;3015
2006/2007;Venezia Iuav;2702;M;3158
2006/2007;Verona;2301;F;13352
2006/2007;Verona;2301;M;6934
2005/2006;Aosta;701;F;587
2005/2006;Aosta;701;M;197
2005/2006;Bari;7201;F;39190
2005/2006;Bari;7201;M;21898
2005/2006;Bari Politecnico;7202;F;3154
2005/2006;Bari Politecnico;7202;M;8247
2005/2006;Basilicata;7601;F;4109
2005/2006;Basilicata;7601;M;3636
2005/2006;Bergamo;1601;F;8177
2005/2006;Bergamo;1601;M;5142
2005/2006;Bologna;3701;F;52384
2005/2006;Bologna;3701;M;43387
2005/2006;Bolzano;2101;F;1386
2005/2006;Bolzano;2101;M;573
2005/2006;Bra Scienze Gastronomiche;401;F;64
2005/2006;Bra Scienze Gastronomiche;401;M;58
2005/2006;Brescia;1701;F;6337
2005/2006;Brescia;1701;M;7141
2005/2006;Ca' Foscari Venezia;2701;F;10246
2005/2006;Ca' Foscari Venezia;2701;M;6449
2005/2006;Cagliari;9201;F;21324
2005/2006;Cagliari;9201;M;12847
2005/2006;Calabria;7801;F;17648
2005/2006;Calabria;7801;M;13863
2005/2006;Camerino;4302;F;3887
2005/2006;Camerino;4302;M;5236
2005/2006;Casamassima – LUM G. Degennaro;7203;F;420
2005/2006;Casamassima – LUM G. Degennaro;7203;M;964
2005/2006;Cassino;6001;F;7340
2005/2006;Cassino;6001;M;5905
2005/2006;Castellanza LIUC;1201;F;630
2005/2006;Castellanza LIUC;1201;M;1395
2005/2006;Catania;8701;F;37667
2005/2006;Catania;8701;M;24826
2005/2006;Catanzaro;7901;F;7852
2005/2006;Catanzaro;7901;M;5199
2005/2006;Chieti e Pescara;6901;F;20098
2005/2006;Chieti e Pescara;6901;M;14915
2005/2006;Enna KORE;8601;F;388
2005/2006;Enna KORE;8601;M;690
2005/2006;Ferrara;3801;F;9429
2005/2006;Ferrara;3801;M;8027
2005/2006;Firenze;4801;F;35064
2005/2006;Firenze;4801;M;25372
2005/2006;Foggia;7101;F;6415
2005/2006;Foggia;7101;M;4193
2005/2006;Genova;1001;F;19795
2005/2006;Genova;1001;M;15434
2005/2006;Insubria;1202;F;4764
2005/2006;Insubria;1202;M;3990
2005/2006;L'Aquila;6601;F;10002
2005/2006;L'Aquila;6601;M;8972
2005/2006;Macerata;4301;F;7939
2005/2006;Macerata;4301;M;4200
2005/2006;Marche;4201;F;6300
2005/2006;Marche;4201;M;8787
2005/2006;Messina;8301;F;22403
2005/2006;Messina;8301;M;13171
2005/2006;Milano;1501;F;33298
2005/2006;Milano;1501;M;24409
2005/2006;Milano Bicocca;1509;F;17473
2005/2006;Milano Bicocca;1509;M;10167
2005/2006;Milano Bocconi;1503;F;5527
2005/2006;Milano Bocconi;1503;M;6988
2005/2006;Milano Cattolica;1504;F;24815
2005/2006;Milano Cattolica;1504;M;13098
2005/2006;Milano IULM;1505;F;4350
2005/2006;Milano IULM;1505;M;1921
2005/2006;Milano Politecnico;1502;F;11207
2005/2006;Milano Politecnico;1502;M;27136
2005/2006;Milano San Raffaele;1508;F;1126
2005/2006;Milano San Raffaele;1508;M;562
2005/2006;Modena e Reggio Emilia;3601;F;8795
2005/2006;Modena e Reggio Emilia;3601;M;7886
2005/2006;Molise;7001;F;5173
2005/2006;Molise;7001;M;4525
2005/2006;Napoli Benincasa;6304;F;10124
2005/2006;Napoli Benincasa;6304;M;2198
2005/2006;Napoli Federico II;6301;F;51987
2005/2006;Napoli Federico II;6301;M;44413
2005/2006;Napoli L'Orientale;6303;F;7893
2005/2006;Napoli L'Orientale;6303;M;2357
2005/2006;Napoli Parthenope;6302;F;7418
2005/2006;Napoli Parthenope;6302;M;9083
2005/2006;Napoli Vanvitelli;6306;F;15617
2005/2006;Napoli Vanvitelli;6306;M;12051
2005/2006;Padova;2801;F;33679
2005/2006;Padova;2801;M;25881
2005/2006;Palermo;8201;F;37395
2005/2006;Palermo;8201;M;25955
2005/2006;Parma;3401;F;14933
2005/2006;Parma;3401;M;12388
2005/2006;Pavia;1801;F;12007
2005/2006;Pavia;1801;M;9362
2005/2006;Perugia;5401;F;18880
2005/2006;Perugia;5401;M;15248
2005/2006;Perugia Stranieri;5403;F;1583
2005/2006;Perugia Stranieri;5403;M;1154
2005/2006;Piemonte Orientale;201;F;5798
2005/2006;Piemonte Orientale;201;M;3571
2005/2006;Pisa;5001;F;24186
2005/2006;Pisa;5001;M;22510
2005/2006;Reggio Calabria;8001;F;4814
2005/2006;Reggio Calabria;8001;M;5160
2005/2006;Roma Biomedico;5808;F;486
2005/2006;Roma Biomedico;5808;M;355
2005/2006;Roma Europea;5812;F;69
2005/2006;Roma Europea;5812;M;54
2005/2006;Roma Foro Italico;5806;F;549
2005/2006;Roma Foro Italico;5806;M;851
2005/2006;Roma La Sapienza;5801;F;78819
2005/2006;Roma La Sapienza;5801;M;53756
2005/2006;Roma Luiss;5805;F;2846
2005/2006;Roma Luiss;5805;M;2754
2005/2006;Roma LUMSA;5803;F;5124
2005/2006;Roma LUMSA;5803;M;2637
2005/2006;Roma Marconi - telematica;5810;F;805
2005/2006;Roma Marconi - telematica;5810;M;2846
2005/2006;Roma Tor Vergata;5802;F;17852
2005/2006;Roma Tor Vergata;5802;M;17343
2005/2006;Roma Tre;5807;F;20814
2005/2006;Roma Tre;5807;M;14285
2005/2006;Roma UNINETTUNO - telematica;5813;F;67
2005/2006;Roma UNINETTUNO - telematica;5813;M;108
2005/2006;Roma UNINT;5809;F;1492
2005/2006;Roma UNINT;5809;M;1603
2005/2006;Roma UNITELMA - telematica;5811;F;407
2005/2006;Roma UNITELMA - telematica;5811;M;956
2005/2006;Salento;7501;F;18748
2005/2006;Salento;7501;M;10027
2005/2006;Salerno;6501;F;23050
2005/2006;Salerno;6501;M;16115
2005/2006;Sannio;6201;F;3589
2005/2006;Sannio;6201;M;3672
2005/2006;Sassari;9001;F;10088
2005/2006;Sassari;9001;M;5809
2005/2006;Siena;5201;F;11000
2005/2006;Siena;5201;M;8824
2005/2006;Siena Stranieri;5202;F;388
2005/2006;Siena Stranieri;5202;M;71
2005/2006;Teramo;6701;F;5453
2005/2006;Teramo;6701;M;4836
2005/2006;Torino;101;F;36067
2005/2006;Torino;101;M;21582
2005/2006;Torino Politecnico;102;F;6390
2005/2006;Torino Politecnico;102;M;17803
2005/2006;Torrevecchia Teatina Leonardo da Vinci - telematica;6902;F;35
2005/2006;Torrevecchia Teatina Leonardo da Vinci - telematica;6902;M;46
2005/2006;Trento;2201;F;7846
2005/2006;Trento;2201;M;7567
2005/2006;Trieste;3201;F;11298
2005/2006;Trieste;3201;M;8079
2005/2006;Tuscia;5601;F;4877
2005/2006;Tuscia;5601;M;5666
2005/2006;Udine;3001;F;8662
2005/2006;Udine;3001;M;7974
2005/2006;Urbino;4101;F;10379
2005/2006;Urbino;4101;M;6752
2005/2006;Venezia Iuav;2702;F;3089
2005/2006;Venezia Iuav;2702;M;3372
2005/2006;Verona;2301;F;14330
2005/2006;Verona;2301;M;7572
2004/2005;Aosta;701;F;454
2004/2005;Aosta;701;M;155
2004/2005;Bari;7201;F;39038
2004/2005;Bari;7201;M;21523
2004/2005;Bari Politecnico;7202;F;3088
2004/2005;Bari Politecnico;7202;M;8347
2004/2005;Basilicata;7601;F;4053
2004/2005;Basilicata;7601;M;3661
2004/2005;Bergamo;1601;F;7676
2004/2005;Bergamo;1601;M;4903
2004/2005;Bologna;3701;F;52809
2004/2005;Bologna;3701;M;45468
2004/2005;Bolzano;2101;F;1196
2004/2005;Bolzano;2101;M;535
2004/2005;Bra Scienze Gastronomiche;401;F;41
2004/2005;Bra Scienze Gastronomiche;401;M;32
2004/2005;Brescia;1701;F;6138
2004/2005;Brescia;1701;M;7104
2004/2005;Ca' Foscari Venezia;2701;F;10077
2004/2005;Ca' Foscari Venezia;2701;M;6602
2004/2005;Cagliari;9201;F;20097
2004/2005;Cagliari;9201;M;12042
2004/2005;Calabria;7801;F;17023
2004/2005;Calabria;7801;M;13803
2004/2005;Camerino;4302;F;3920
2004/2005;Camerino;4302;M;5558
2004/2005;Casamassima – LUM G. Degennaro;7203;F;314
2004/2005;Casamassima – LUM G. Degennaro;7203;M;834
2004/2005;Cassino;6001;F;7605
2004/2005;Cassino;6001;M;6286
2004/2005;Castellanza LIUC;1201;F;602
2004/2005;Castellanza LIUC;1201;M;1415
2004/2005;Catania;8701;F;37594
2004/2005;Catania;8701;M;25310
2004/2005;Catanzaro;7901;F;8226
2004/2005;Catanzaro;7901;M;5282
2004/2005;Chieti e Pescara;6901;F;18007
2004/2005;Chieti e Pescara;6901;M;12378
2004/2005;Ferrara;3801;F;9252
2004/2005;Ferrara;3801;M;7875
2004/2005;Firenze;4801;F;35530
2004/2005;Firenze;4801;M;25891
2004/2005;Foggia;7101;F;6440
2004/2005;Foggia;7101;M;4207
2004/2005;Genova;1001;F;19803
2004/2005;Genova;1001;M;15837
2004/2005;Insubria;1202;F;4370
2004/2005;Insubria;1202;M;3687
2004/2005;L'Aquila;6601;F;9247
2004/2005;L'Aquila;6601;M;8596
2004/2005;Macerata;4301;F;7833
2004/2005;Macerata;4301;M;4272
2004/2005;Marche;4201;F;6106
2004/2005;Marche;4201;M;8823
2004/2005;Messina;8301;F;22437
2004/2005;Messina;8301;M;13640
2004/2005;Milano;1501;F;34417
2004/2005;Milano;1501;M;25346
2004/2005;Milano Bicocca;1509;F;16820
2004/2005;Milano Bicocca;1509;M;9937
2004/2005;Milano Bocconi;1503;F;5034
2004/2005;Milano Bocconi;1503;M;6624
2004/2005;Milano Cattolica;1504;F;24906
2004/2005;Milano Cattolica;1504;M;13099
2004/2005;Milano IULM;1505;F;4938
2004/2005;Milano IULM;1505;M;2074
2004/2005;Milano Politecnico;1502;F;11277
2004/2005;Milano Politecnico;1502;M;28291
2004/2005;Milano San Raffaele;1508;F;902
2004/2005;Milano San Raffaele;1508;M;443
2004/2005;Modena e Reggio Emilia;3601;F;8665
2004/2005;Modena e Reggio Emilia;3601;M;7932
2004/2005;Molise;7001;F;5256
2004/2005;Molise;7001;M;4513
2004/2005;Napoli Benincasa;6304;F;10743
2004/2005;Napoli Benincasa;6304;M;2236
2004/2005;Napoli Federico II;6301;F;51493
2004/2005;Napoli Federico II;6301;M;45170
2004/2005;Napoli L'Orientale;6303;F;7976
2004/2005;Napoli L'Orientale;6303;M;2403
2004/2005;Napoli Parthenope;6302;F;7549
2004/2005;Napoli Parthenope;6302;M;9160
2004/2005;Napoli Vanvitelli;6306;F;15842
2004/2005;Napoli Vanvitelli;6306;M;12217
2004/2005;Padova;2801;F;33542
2004/2005;Padova;2801;M;26548
2004/2005;Palermo;8201;F;37129
2004/2005;Palermo;8201;M;26501
2004/2005;Parma;3401;F;15173
2004/2005;Parma;3401;M;12800
2004/2005;Pavia;1801;F;12037
2004/2005;Pavia;1801;M;9458
2004/2005;Perugia;5401;F;19448
2004/2005;Perugia;5401;M;15906
2004/2005;Perugia Stranieri;5403;F;1310
2004/2005;Perugia Stranieri;5403;M;759
2004/2005;Piemonte Orientale;201;F;6041
2004/2005;Piemonte Orientale;201;M;3817
2004/2005;Pisa;5001;F;23472
2004/2005;Pisa;5001;M;22142
2004/2005;Reggio Calabria;8001;F;4769
2004/2005;Reggio Calabria;8001;M;5134
2004/2005;Roma Biomedico;5808;F;477
2004/2005;Roma Biomedico;5808;M;341
2004/2005;Roma Foro Italico;5806;F;530
2004/2005;Roma Foro Italico;5806;M;698
2004/2005;Roma La Sapienza;5801;F;79705
2004/2005;Roma La Sapienza;5801;M;55107
2004/2005;Roma Luiss;5805;F;2761
2004/2005;Roma Luiss;5805;M;2721
2004/2005;Roma LUMSA;5803;F;4572
2004/2005;Roma LUMSA;5803;M;2350
2004/2005;Roma Marconi - telematica;5810;F;362
2004/2005;Roma Marconi - telematica;5810;M;1167
2004/2005;Roma Tor Vergata;5802;F;16873
2004/2005;Roma Tor Vergata;5802;M;16698
2004/2005;Roma Tre;5807;F;21253
2004/2005;Roma Tre;5807;M;14781
2004/2005;Roma UNINT;5809;F;510
2004/2005;Roma UNINT;5809;M;549
2004/2005;Salento;7501;F;19186
2004/2005;Salento;7501;M;10346
2004/2005;Salerno;6501;F;21714
2004/2005;Salerno;6501;M;15612
2004/2005;Sannio;6201;F;3414
2004/2005;Sannio;6201;M;3492
2004/2005;Sassari;9001;F;9986
2004/2005;Sassari;9001;M;5504
2004/2005;Siena;5201;F;11659
2004/2005;Siena;5201;M;9424
2004/2005;Siena Stranieri;5202;F;349
2004/2005;Siena Stranieri;5202;M;70
2004/2005;Teramo;6701;F;5440
2004/2005;Teramo;6701;M;4866
2004/2005;Torino;101;F;35776
2004/2005;Torino;101;M;23451
2004/2005;Torino Politecnico;102;F;6212
2004/2005;Torino Politecnico;102;M;17754
2004/2005;Trento;2201;F;7512
2004/2005;Trento;2201;M;7320
2004/2005;Trieste;3201;F;11771
2004/2005;Trieste;3201;M;8622
2004/2005;Tuscia;5601;F;4993
2004/2005;Tuscia;5601;M;5311
2004/2005;Udine;3001;F;8383
2004/2005;Udine;3001;M;8050
2004/2005;Urbino;4101;F;11927
2004/2005;Urbino;4101;M;7670
2004/2005;Venezia Iuav;2702;F;3230
2004/2005;Venezia Iuav;2702;M;3603
2004/2005;Verona;2301;F;14247
2004/2005;Verona;2301;M;7581
2003/2004;Aosta;701;F;393
2003/2004;Aosta;701;M;125
2003/2004;Bari;7201;F;37406
2003/2004;Bari;7201;M;20065
2003/2004;Bari Politecnico;7202;F;2955
2003/2004;Bari Politecnico;7202;M;8371
2003/2004;Basilicata;7601;F;4073
2003/2004;Basilicata;7601;M;3594
2003/2004;Bergamo;1601;F;7037
2003/2004;Bergamo;1601;M;4689
2003/2004;Bologna;3701;F;52999
2003/2004;Bologna;3701;M;48531
2003/2004;Bolzano;2101;F;1004
2003/2004;Bolzano;2101;M;436
2003/2004;Brescia;1701;F;5940
2003/2004;Brescia;1701;M;7086
2003/2004;Ca' Foscari Venezia;2701;F;9988
2003/2004;Ca' Foscari Venezia;2701;M;6574
2003/2004;Cagliari;9201;F;19506
2003/2004;Cagliari;9201;M;11822
2003/2004;Calabria;7801;F;16861
2003/2004;Calabria;7801;M;13767
2003/2004;Camerino;4302;F;3925
2003/2004;Camerino;4302;M;5722
2003/2004;Casamassima – LUM G. Degennaro;7203;F;254
2003/2004;Casamassima – LUM G. Degennaro;7203;M;530
2003/2004;Cassino;6001;F;6963
2003/2004;Cassino;6001;M;5169
2003/2004;Castellanza LIUC;1201;F;716
2003/2004;Castellanza LIUC;1201;M;1640
2003/2004;Catania;8701;F;36195
2003/2004;Catania;8701;M;24916
2003/2004;Catanzaro;7901;F;7030
2003/2004;Catanzaro;7901;M;4394
2003/2004;Chieti e Pescara;6901;F;15808
2003/2004;Chieti e Pescara;6901;M;10697
2003/2004;Ferrara;3801;F;9399
2003/2004;Ferrara;3801;M;7765
2003/2004;Firenze;4801;F;35226
2003/2004;Firenze;4801;M;25853
2003/2004;Foggia;7101;F;6171
2003/2004;Foggia;7101;M;4160
2003/2004;Genova;1001;F;19740
2003/2004;Genova;1001;M;15873
2003/2004;Insubria;1202;F;4406
2003/2004;Insubria;1202;M;3528
2003/2004;L'Aquila;6601;F;8990
2003/2004;L'Aquila;6601;M;7836
2003/2004;Macerata;4301;F;7866
2003/2004;Macerata;4301;M;4784
2003/2004;Marche;4201;F;5887
2003/2004;Marche;4201;M;8729
2003/2004;Messina;8301;F;20859
2003/2004;Messina;8301;M;12854
2003/2004;Milano;1501;F;34336
2003/2004;Milano;1501;M;25916
2003/2004;Milano Bicocca;1509;F;16893
2003/2004;Milano Bicocca;1509;M;10134
2003/2004;Milano Bocconi;1503;F;5250
2003/2004;Milano Bocconi;1503;M;6981
2003/2004;Milano Cattolica;1504;F;24858
2003/2004;Milano Cattolica;1504;M;13042
2003/2004;Milano IULM;1505;F;5873
2003/2004;Milano IULM;1505;M;2211
2003/2004;Milano Politecnico;1502;F;11180
2003/2004;Milano Politecnico;1502;M;28760
2003/2004;Milano San Raffaele;1508;F;776
2003/2004;Milano San Raffaele;1508;M;392
2003/2004;Modena e Reggio Emilia;3601;F;8385
2003/2004;Modena e Reggio Emilia;3601;M;7813
2003/2004;Molise;7001;F;5265
2003/2004;Molise;7001;M;4432
2003/2004;Napoli Benincasa;6304;F;10913
2003/2004;Napoli Benincasa;6304;M;2295
2003/2004;Napoli Federico II;6301;F;50204
2003/2004;Napoli Federico II;6301;M;45715
2003/2004;Napoli L'Orientale;6303;F;7363
2003/2004;Napoli L'Orientale;6303;M;2140
2003/2004;Napoli Parthenope;6302;F;7428
2003/2004;Napoli Parthenope;6302;M;9266
2003/2004;Napoli Vanvitelli;6306;F;15817
2003/2004;Napoli Vanvitelli;6306;M;12149
2003/2004;Padova;2801;F;33667
2003/2004;Padova;2801;M;26047
2003/2004;Palermo;8201;F;36164
2003/2004;Palermo;8201;M;26592
2003/2004;Parma;3401;F;15470
2003/2004;Parma;3401;M;12751
2003/2004;Pavia;1801;F;12401
2003/2004;Pavia;1801;M;9846
2003/2004;Perugia;5401;F;19533
2003/2004;Perugia;5401;M;15876
2003/2004;Perugia Stranieri;5403;F;1704
2003/2004;Perugia Stranieri;5403;M;797
2003/2004;Piemonte Orientale;201;F;5844
2003/2004;Piemonte Orientale;201;M;3745
2003/2004;Pisa;5001;F;25399
2003/2004;Pisa;5001;M;24245
2003/2004;Reggio Calabria;8001;F;4610
2003/2004;Reggio Calabria;8001;M;5064
2003/2004;Roma Biomedico;5808;F;442
2003/2004;Roma Biomedico;5808;M;292
2003/2004;Roma Foro Italico;5806;F;575
2003/2004;Roma Foro Italico;5806;M;757
2003/2004;Roma La Sapienza;5801;F;80598
2003/2004;Roma La Sapienza;5801;M;56675
2003/2004;Roma Luiss;5805;F;2609
2003/2004;Roma Luiss;5805;M;2636
2003/2004;Roma LUMSA;5803;F;4307
2003/2004;Roma LUMSA;5803;M;2150
2003/2004;Roma Tor Vergata;5802;F;15988
2003/2004;Roma Tor Vergata;5802;M;16132
2003/2004;Roma Tre;5807;F;21812
2003/2004;Roma Tre;5807;M;14984
2003/2004;Roma UNINT;5809;F;551
2003/2004;Roma UNINT;5809;M;485
2003/2004;Salento;7501;F;19330
2003/2004;Salento;7501;M;10265
2003/2004;Salerno;6501;F;22734
2003/2004;Salerno;6501;M;15846
2003/2004;Sannio;6201;F;3294
2003/2004;Sannio;6201;M;3649
2003/2004;Sassari;9001;F;9938
2003/2004;Sassari;9001;M;5448
2003/2004;Siena;5201;F;11956
2003/2004;Siena;5201;M;9610
2003/2004;Siena Stranieri;5202;F;276
2003/2004;Siena Stranieri;5202;M;65
2003/2004;Teramo;6701;F;5247
2003/2004;Teramo;6701;M;4775
2003/2004;Torino;101;F;36593
2003/2004;Torino;101;M;22303
2003/2004;Torino Politecnico;102;F;6134
2003/2004;Torino Politecnico;102;M;17935
2003/2004;Trento;2201;F;7235
2003/2004;Trento;2201;M;7121
2003/2004;Trieste;3201;F;12316
2003/2004;Trieste;3201;M;11681
2003/2004;Tuscia;5601;F;5054
2003/2004;Tuscia;5601;M;5139
2003/2004;Udine;3001;F;8548
2003/2004;Udine;3001;M;8235
2003/2004;Urbino;4101;F;12616
2003/2004;Urbino;4101;M;8088
2003/2004;Venezia Iuav;2702;F;3341
2003/2004;Venezia Iuav;2702;M;3845
2003/2004;Verona;2301;F;14301
2003/2004;Verona;2301;M;7488
2002/2003;Aosta;701;F;230
2002/2003;Aosta;701;M;75
2002/2003;Bari;7201;F;32738
2002/2003;Bari;7201;M;17430
2002/2003;Bari Politecnico;7202;F;2747
2002/2003;Bari Politecnico;7202;M;8238
2002/2003;Basilicata;7601;F;3819
